id,year,month,day,prcp,snow,snwd,tmax,tmin
US1NYAB0023,2010,6,23,76,NA,NA,NA,NA
US1NYAB0023,2010,6,24,0,NA,NA,NA,NA
US1NYAB0023,2010,6,25,25,NA,NA,NA,NA
US1NYAB0023,2010,6,26,0,0,NA,NA,NA
US1NYAB0023,2010,6,27,13,NA,NA,NA,NA
US1NYAB0023,2010,6,28,10,NA,NA,NA,NA
US1NYAB0023,2010,6,29,15,NA,NA,NA,NA
US1NYAB0023,2010,6,30,0,0,NA,NA,NA
US1NYAB0023,2010,7,1,0,0,NA,NA,NA
US1NYAB0023,2010,7,2,3,NA,NA,NA,NA
US1NYAB0023,2010,7,3,0,0,NA,NA,NA
US1NYAB0023,2010,7,4,NA,NA,NA,NA,NA
US1NYAB0023,2010,7,5,NA,NA,NA,NA,NA
US1NYAB0023,2010,7,6,NA,NA,NA,NA,NA
US1NYAB0023,2010,7,7,0,0,NA,NA,NA
US1NYAB0023,2010,7,8,0,0,NA,NA,NA
US1NYAB0023,2010,7,9,NA,NA,NA,NA,NA
US1NYAB0023,2010,7,10,43,NA,NA,NA,NA
US1NYAB0023,2010,7,11,41,NA,NA,NA,NA
US1NYAB0023,2010,7,12,NA,NA,NA,NA,NA
US1NYAB0023,2010,7,13,0,NA,NA,NA,NA
US1NYAB0023,2010,7,14,97,NA,NA,NA,NA
US1NYAB0023,2010,7,15,5,NA,NA,NA,NA
US1NYAB0023,2010,7,16,0,0,NA,NA,NA
US1NYAB0023,2010,7,17,3,NA,NA,NA,NA
US1NYAB0023,2010,7,18,NA,NA,NA,NA,NA
US1NYAB0023,2010,7,19,NA,NA,NA,NA,NA
US1NYAB0023,2010,7,20,3,NA,NA,NA,NA
US1NYAB0023,2010,7,21,NA,NA,NA,NA,NA
US1NYAB0023,2010,7,22,5,NA,NA,NA,NA
US1NYAB0023,2010,7,23,0,0,NA,NA,NA
US1NYAB0023,2010,7,24,NA,NA,NA,NA,NA
US1NYAB0023,2010,7,25,NA,NA,NA,NA,NA
US1NYAB0023,2010,7,26,NA,NA,NA,NA,NA
US1NYAB0023,2010,7,27,NA,NA,NA,NA,NA
US1NYAB0023,2010,7,28,NA,NA,NA,NA,NA
US1NYAB0023,2010,7,29,3,NA,NA,NA,NA
US1NYAB0023,2010,7,30,NA,NA,NA,NA,NA
US1NYAB0023,2010,7,31,0,0,NA,NA,NA
US1NYAB0023,2010,8,1,0,0,NA,NA,NA
US1NYAB0023,2010,8,2,NA,NA,NA,NA,NA
US1NYAB0023,2010,8,3,NA,NA,NA,NA,NA
US1NYAB0023,2010,8,4,0,0,NA,NA,NA
US1NYAB0023,2010,8,5,10,NA,NA,NA,NA
US1NYAB0023,2010,8,6,79,NA,NA,NA,NA
US1NYAB0023,2010,8,7,NA,NA,NA,NA,NA
US1NYAB0023,2010,8,8,NA,NA,NA,NA,NA
US1NYAB0023,2010,8,9,0,0,NA,NA,NA
US1NYAB0023,2010,8,10,69,NA,NA,NA,NA
US1NYAB0023,2010,8,11,0,0,NA,NA,NA
US1NYAB0023,2010,8,12,0,0,NA,NA,NA
US1NYAB0023,2010,8,13,13,NA,NA,NA,NA
US1NYAB0023,2010,8,14,NA,NA,NA,NA,NA
US1NYAB0023,2010,8,15,0,0,NA,NA,NA
US1NYAB0023,2010,8,16,15,NA,NA,NA,NA
US1NYAB0023,2010,8,17,10,NA,NA,NA,NA
US1NYAB0023,2010,8,18,NA,NA,NA,NA,NA
US1NYAB0023,2010,8,19,0,0,NA,NA,NA
US1NYAB0023,2010,8,20,13,NA,NA,NA,NA
US1NYAB0023,2010,8,21,NA,NA,NA,NA,NA
US1NYAB0023,2010,8,22,3,NA,NA,NA,NA
US1NYAB0023,2010,8,23,231,NA,NA,NA,NA
US1NYAB0023,2010,8,24,25,NA,NA,NA,NA
US1NYAB0023,2010,8,25,5,NA,NA,NA,NA
US1NYAB0023,2010,8,26,8,NA,NA,NA,NA
US1NYAB0023,2010,8,27,NA,NA,NA,NA,NA
US1NYAB0023,2010,8,28,0,0,NA,NA,NA
US1NYAB0023,2010,8,29,NA,NA,NA,NA,NA
US1NYAB0023,2010,8,30,NA,NA,NA,NA,NA
US1NYAB0023,2010,8,31,NA,NA,NA,NA,NA
US1NYAB0023,2010,9,1,0,0,NA,NA,NA
US1NYAB0023,2010,9,2,0,0,NA,NA,NA
US1NYAB0023,2010,9,3,0,0,NA,NA,NA
US1NYAB0023,2010,9,4,0,0,NA,NA,NA
US1NYAB0023,2010,9,5,0,0,NA,NA,NA
US1NYAB0023,2010,9,6,0,0,NA,NA,NA
US1NYAB0023,2010,9,7,0,0,NA,NA,NA
US1NYAB0023,2010,9,8,38,NA,NA,NA,NA
US1NYAB0023,2010,9,9,0,NA,NA,NA,NA
US1NYAB0023,2010,9,10,3,NA,NA,NA,NA
US1NYAB0023,2010,9,11,0,0,NA,NA,NA
US1NYAB0023,2010,9,12,0,0,NA,NA,NA
US1NYAB0023,2010,9,13,0,NA,NA,NA,NA
US1NYAB0023,2010,9,14,18,NA,NA,NA,NA
US1NYAB0023,2010,9,15,3,NA,NA,NA,NA
US1NYAB0023,2010,9,16,0,0,NA,NA,NA
US1NYAB0023,2010,9,17,51,NA,NA,NA,NA
US1NYAB0023,2010,9,18,10,NA,NA,NA,NA
US1NYAB0023,2010,9,19,NA,NA,NA,NA,NA
US1NYAB0023,2010,9,20,NA,NA,NA,NA,NA
US1NYAB0023,2010,9,21,NA,NA,NA,NA,NA
US1NYAB0023,2010,9,22,NA,NA,NA,NA,NA
US1NYAB0023,2010,9,23,NA,NA,NA,NA,NA
US1NYAB0023,2010,9,24,NA,NA,NA,NA,NA
US1NYAB0023,2010,9,25,NA,NA,NA,NA,NA
US1NYAB0023,2010,9,26,NA,NA,NA,NA,NA
US1NYAB0023,2010,9,27,NA,NA,NA,NA,NA
US1NYAB0023,2010,9,28,102,NA,NA,NA,NA
US1NYAB0023,2010,9,29,20,NA,NA,NA,NA
US1NYAB0023,2010,9,30,0,NA,NA,NA,NA
US1NYAB0023,2010,10,1,1168,NA,NA,NA,NA
US1NYAB0023,2010,10,2,130,NA,NA,NA,NA
US1NYAB0023,2010,10,3,NA,NA,NA,NA,NA
US1NYAB0023,2010,10,4,NA,NA,NA,NA,NA
US1NYAB0023,2010,10,5,NA,NA,NA,NA,NA
US1NYAB0023,2010,10,6,114,NA,NA,NA,NA
US1NYAB0023,2010,10,7,394,NA,NA,NA,NA
US1NYAB0023,2010,10,8,41,NA,NA,NA,NA
US1NYAB0023,2010,10,9,3,NA,NA,NA,NA
US1NYAB0023,2010,10,10,0,0,NA,NA,NA
US1NYAB0023,2010,10,11,0,0,NA,NA,NA
US1NYAB0023,2010,10,12,0,NA,NA,NA,NA
US1NYAB0023,2010,10,13,0,0,NA,NA,NA
US1NYAB0023,2010,10,14,0,0,NA,NA,NA
US1NYAB0023,2010,10,15,211,NA,NA,NA,NA
US1NYAB0023,2010,10,16,81,NA,NA,NA,NA
US1NYAB0023,2010,10,17,0,NA,NA,NA,NA
US1NYAB0023,2010,10,18,0,0,NA,NA,NA
US1NYAB0023,2010,10,19,0,0,NA,NA,NA
US1NYAB0023,2010,10,20,0,NA,NA,NA,NA
US1NYAB0023,2010,10,21,0,NA,NA,NA,NA
US1NYAB0023,2010,10,22,13,NA,NA,NA,NA
US1NYAB0023,2010,10,23,3,NA,NA,NA,NA
US1NYAB0023,2010,10,24,8,NA,NA,NA,NA
US1NYAB0023,2010,10,25,5,NA,NA,NA,NA
US1NYAB0023,2010,10,26,119,NA,NA,NA,NA
US1NYAB0023,2010,10,27,244,NA,NA,NA,NA
US1NYAB0023,2010,10,28,3,NA,NA,NA,NA
US1NYAB0023,2010,10,29,0,NA,NA,NA,NA
US1NYAB0023,2010,10,30,20,NA,NA,NA,NA
US1NYAB0023,2010,10,31,3,NA,NA,NA,NA
US1NYAB0023,2010,11,1,0,NA,NA,NA,NA
US1NYAB0023,2010,11,2,0,0,NA,NA,NA
US1NYAB0023,2010,11,3,0,0,NA,NA,NA
US1NYAB0023,2010,11,4,5,NA,NA,NA,NA
US1NYAB0023,2010,11,5,284,NA,NA,NA,NA
US1NYAB0023,2010,11,6,23,NA,NA,NA,NA
US1NYAB0023,2010,11,7,0,0,NA,NA,NA
US1NYAB0023,2010,11,8,0,0,0,NA,NA
US1NYAB0023,2010,11,9,150,36,25,NA,NA
US1NYAB0023,2010,11,10,8,NA,NA,NA,NA
US1NYAB0023,2010,11,11,0,0,NA,NA,NA
US1NYAB0023,2010,11,12,0,0,NA,NA,NA
US1NYAB0023,2010,11,13,0,0,NA,NA,NA
US1NYAB0023,2010,11,14,0,0,NA,NA,NA
US1NYAB0023,2010,11,15,0,NA,NA,NA,NA
US1NYAB0023,2010,11,16,3,NA,NA,NA,NA
US1NYAB0023,2010,11,17,163,NA,NA,NA,NA
US1NYAB0023,2010,11,18,20,NA,NA,NA,NA
US1NYAB0023,2010,11,19,NA,NA,NA,NA,NA
US1NYAB0023,2010,11,20,NA,NA,NA,NA,NA
US1NYAB0023,2010,11,21,NA,NA,NA,NA,NA
US1NYAB0023,2010,11,22,NA,NA,NA,NA,NA
US1NYAB0023,2010,11,23,8,NA,NA,NA,NA
US1NYAB0023,2010,11,24,8,NA,NA,NA,NA
US1NYAB0023,2010,11,25,0,0,NA,NA,NA
US1NYAB0023,2010,11,26,81,NA,NA,NA,NA
US1NYAB0023,2010,11,27,3,NA,NA,NA,NA
US1NYAB0023,2010,11,28,0,0,0,NA,NA
US1NYAB0023,2010,11,29,0,0,NA,NA,NA
US1NYAB0023,2010,11,30,0,0,NA,NA,NA
US1NYAB0023,2010,12,1,NA,NA,NA,NA,NA
US1NYAB0023,2010,12,2,NA,NA,NA,NA,NA
US1NYAB0023,2010,12,3,NA,NA,NA,NA,NA
US1NYAB0023,2010,12,4,0,0,NA,NA,NA
US1NYAB0023,2010,12,5,0,0,NA,NA,NA
US1NYAB0023,2010,12,6,3,3,0,NA,NA
US1NYAB0023,2010,12,7,3,13,13,NA,NA
US1NYAB0023,2010,12,8,0,0,0,NA,NA
US1NYAB0023,2010,12,9,0,0,0,NA,NA
US1NYAB0023,2010,12,10,0,0,NA,NA,NA
US1NYAB0023,2010,12,11,0,0,0,NA,NA
US1NYAB0023,2010,12,12,3,NA,NA,NA,NA
US1NYAB0023,2010,12,13,292,NA,NA,NA,NA
US1NYAB0023,2010,12,14,25,58,51,NA,NA
US1NYAB0023,2010,12,15,0,0,38,NA,NA
US1NYAB0023,2010,12,16,0,3,38,NA,NA
US1NYAB0023,2010,12,17,3,3,25,NA,NA
US1NYAB0023,2010,12,18,0,0,25,NA,NA
US1NYAB0023,2010,12,19,0,0,25,NA,NA
US1NYAB0023,2010,12,20,0,0,25,NA,NA
US1NYAB0023,2010,12,21,0,0,25,NA,NA
US1NYAB0023,2010,12,22,0,0,25,NA,NA
US1NYAB0023,2010,12,23,5,8,25,NA,NA
US1NYAB0023,2010,12,24,0,0,25,NA,NA
US1NYAB0023,2010,12,25,0,0,25,NA,NA
US1NYAB0023,2010,12,26,0,0,254,NA,NA
US1NYAB0023,2010,12,27,193,318,330,NA,NA
US1NYAB0023,2010,12,28,0,5,254,NA,NA
US1NYAB0023,2010,12,29,0,0,229,NA,NA
US1NYAB0023,2010,12,30,0,0,203,NA,NA
US1NYAB0023,2010,12,31,0,0,178,NA,NA
US1NYAB0025,2010,1,1,NA,NA,NA,NA,NA
US1NYAB0025,2010,1,2,NA,NA,NA,NA,NA
US1NYAB0025,2010,1,3,NA,NA,NA,NA,NA
US1NYAB0025,2010,1,4,NA,NA,NA,NA,NA
US1NYAB0025,2010,1,5,NA,NA,NA,NA,NA
US1NYAB0025,2010,1,6,NA,NA,NA,NA,NA
US1NYAB0025,2010,1,7,NA,NA,NA,NA,NA
US1NYAB0025,2010,1,8,NA,NA,NA,NA,NA
US1NYAB0025,2010,1,9,NA,NA,NA,NA,NA
US1NYAB0025,2010,1,10,NA,NA,NA,NA,NA
US1NYAB0025,2010,1,11,NA,NA,NA,NA,NA
US1NYAB0025,2010,1,12,NA,NA,NA,NA,NA
US1NYAB0025,2010,1,13,NA,NA,NA,NA,NA
US1NYAB0025,2010,1,14,NA,NA,NA,NA,NA
US1NYAB0025,2010,1,15,NA,NA,NA,NA,NA
US1NYAB0025,2010,1,16,NA,NA,NA,NA,NA
US1NYAB0025,2010,1,17,NA,NA,NA,NA,NA
US1NYAB0025,2010,1,18,NA,NA,NA,NA,NA
US1NYAB0025,2010,1,19,NA,NA,NA,NA,NA
US1NYAB0025,2010,1,20,NA,NA,NA,NA,NA
US1NYAB0025,2010,1,21,NA,NA,NA,NA,NA
US1NYAB0025,2010,1,22,NA,NA,NA,NA,NA
US1NYAB0025,2010,1,23,NA,NA,NA,NA,NA
US1NYAB0025,2010,1,24,3,5,381,NA,NA
US1NYAB0025,2010,1,25,NA,NA,NA,NA,NA
US1NYAB0025,2010,1,26,NA,NA,NA,NA,NA
US1NYAB0025,2010,1,27,NA,NA,NA,NA,NA
US1NYAB0025,2010,1,28,NA,NA,NA,NA,NA
US1NYAB0025,2010,1,29,NA,NA,NA,NA,NA
US1NYAB0025,2010,1,30,NA,NA,NA,NA,NA
US1NYAB0025,2010,1,31,NA,NA,NA,NA,NA
US1NYAB0025,2010,7,1,0,0,0,NA,NA
US1NYAB0025,2010,7,2,0,0,0,NA,NA
US1NYAB0025,2010,7,3,0,0,0,NA,NA
US1NYAB0025,2010,7,4,0,0,0,NA,NA
US1NYAB0025,2010,7,5,0,0,0,NA,NA
US1NYAB0025,2010,7,6,0,0,0,NA,NA
US1NYAB0025,2010,7,7,0,0,0,NA,NA
US1NYAB0025,2010,7,8,0,0,0,NA,NA
US1NYAB0025,2010,7,9,0,0,0,NA,NA
US1NYAB0025,2010,7,10,64,0,0,NA,NA
US1NYAB0025,2010,7,11,0,0,0,NA,NA
US1NYAB0025,2010,7,12,0,0,0,NA,NA
US1NYAB0025,2010,7,13,10,0,0,NA,NA
US1NYAB0025,2010,7,14,112,0,0,NA,NA
US1NYAB0025,2010,7,15,13,0,0,NA,NA
US1NYAB0025,2010,7,16,0,0,0,NA,NA
US1NYAB0025,2010,7,17,8,0,0,NA,NA
US1NYAB0025,2010,7,18,NA,NA,NA,NA,NA
US1NYAB0025,2010,7,19,NA,NA,NA,NA,NA
US1NYAB0025,2010,7,20,NA,NA,NA,NA,NA
US1NYAB0025,2010,7,21,NA,NA,NA,NA,NA
US1NYAB0025,2010,7,22,NA,NA,NA,NA,NA
US1NYAB0025,2010,7,23,NA,NA,NA,NA,NA
US1NYAB0025,2010,7,24,NA,NA,NA,NA,NA
US1NYAB0025,2010,7,25,NA,NA,NA,NA,NA
US1NYAB0025,2010,7,26,NA,NA,NA,NA,NA
US1NYAB0025,2010,7,27,NA,NA,NA,NA,NA
US1NYAB0025,2010,7,28,0,0,0,NA,NA
US1NYAB0025,2010,7,29,0,0,0,NA,NA
US1NYAB0025,2010,7,30,0,0,0,NA,NA
US1NYAB0025,2010,7,31,0,0,0,NA,NA
US1NYAB0025,2010,8,1,0,0,0,NA,NA
US1NYAB0025,2010,8,2,0,0,0,NA,NA
US1NYAB0025,2010,8,3,0,0,0,NA,NA
US1NYAB0025,2010,8,4,0,NA,NA,NA,NA
US1NYAB0025,2010,8,5,5,0,0,NA,NA
US1NYAB0025,2010,8,6,109,0,0,NA,NA
US1NYAB0025,2010,8,7,0,0,0,NA,NA
US1NYAB0025,2010,8,8,0,0,0,NA,NA
US1NYAB0025,2010,8,9,0,0,0,NA,NA
US1NYAB0025,2010,8,10,69,NA,NA,NA,NA
US1NYAB0025,2010,8,11,0,0,0,NA,NA
US1NYAB0025,2010,8,12,0,0,0,NA,NA
US1NYAB0025,2010,8,13,8,0,0,NA,NA
US1NYAB0025,2010,8,14,0,0,0,NA,NA
US1NYAB0025,2010,8,15,0,0,0,NA,NA
US1NYAB0025,2010,8,16,10,0,0,NA,NA
US1NYAB0025,2010,8,17,8,0,0,NA,NA
US1NYAB0025,2010,8,18,0,0,0,NA,NA
US1NYAB0025,2010,8,19,0,0,0,NA,NA
US1NYAB0025,2010,8,20,20,0,0,NA,NA
US1NYAB0025,2010,8,21,0,0,0,NA,NA
US1NYAB0025,2010,8,22,0,0,0,NA,NA
US1NYAB0025,2010,8,23,363,0,0,NA,NA
US1NYAB0025,2010,8,24,124,0,0,NA,NA
US1NYAB0025,2010,8,25,5,0,0,NA,NA
US1NYAB0025,2010,8,26,0,0,0,NA,NA
US1NYAB0025,2010,8,27,0,0,0,NA,NA
US1NYAB0025,2010,8,28,0,0,0,NA,NA
US1NYAB0025,2010,8,29,0,0,0,NA,NA
US1NYAB0025,2010,8,30,0,0,0,NA,NA
US1NYAB0025,2010,8,31,0,0,0,NA,NA
US1NYAB0025,2010,9,1,0,0,0,NA,NA
US1NYAB0025,2010,9,2,0,0,0,NA,NA
US1NYAB0025,2010,9,3,0,0,0,NA,NA
US1NYAB0025,2010,9,4,0,0,0,NA,NA
US1NYAB0025,2010,9,5,0,0,0,NA,NA
US1NYAB0025,2010,9,6,0,0,0,NA,NA
US1NYAB0025,2010,9,7,0,0,0,NA,NA
US1NYAB0025,2010,9,8,20,0,0,NA,NA
US1NYAB0025,2010,9,9,5,0,0,NA,NA
US1NYAB0025,2010,9,10,8,0,0,NA,NA
US1NYAB0025,2010,9,11,0,0,0,NA,NA
US1NYAB0025,2010,9,12,0,0,0,NA,NA
US1NYAB0025,2010,9,13,5,0,0,NA,NA
US1NYAB0025,2010,9,14,33,0,0,NA,NA
US1NYAB0025,2010,9,15,5,0,0,NA,NA
US1NYAB0025,2010,9,16,0,0,0,NA,NA
US1NYAB0025,2010,9,17,38,0,0,NA,NA
US1NYAB0025,2010,9,18,10,0,0,NA,NA
US1NYAB0025,2010,9,19,0,0,0,NA,NA
US1NYAB0025,2010,9,20,0,0,0,NA,NA
US1NYAB0025,2010,9,21,0,0,0,NA,NA
US1NYAB0025,2010,9,22,0,0,0,NA,NA
US1NYAB0025,2010,9,23,13,0,0,NA,NA
US1NYAB0025,2010,9,24,0,0,0,NA,NA
US1NYAB0025,2010,9,25,0,0,0,NA,NA
US1NYAB0025,2010,9,26,0,0,0,NA,NA
US1NYAB0025,2010,9,27,10,0,0,NA,NA
US1NYAB0025,2010,9,28,145,0,0,NA,NA
US1NYAB0025,2010,9,29,10,NA,NA,NA,NA
US1NYAB0025,2010,9,30,43,0,0,NA,NA
US1NYAB0025,2010,10,1,1732,0,0,NA,NA
US1NYAB0025,2010,10,2,71,0,0,NA,NA
US1NYAB0025,2010,10,3,0,0,0,NA,NA
US1NYAB0025,2010,10,4,0,0,0,NA,NA
US1NYAB0025,2010,10,5,56,0,0,NA,NA
US1NYAB0025,2010,10,6,112,0,0,NA,NA
US1NYAB0025,2010,10,7,323,0,0,NA,NA
US1NYAB0025,2010,10,8,28,0,0,NA,NA
US1NYAB0025,2010,10,9,0,0,0,NA,NA
US1NYAB0025,2010,10,10,0,0,0,NA,NA
US1NYAB0025,2010,10,11,0,0,0,NA,NA
US1NYAB0025,2010,10,12,0,0,0,NA,NA
US1NYAB0025,2010,10,13,0,0,0,NA,NA
US1NYAB0025,2010,10,14,0,0,0,NA,NA
US1NYAB0025,2010,10,15,226,0,0,NA,NA
US1NYAB0025,2010,10,16,48,0,0,NA,NA
US1NYAB0025,2010,10,17,0,0,0,NA,NA
US1NYAB0025,2010,10,18,0,0,0,NA,NA
US1NYAB0025,2010,10,19,0,0,0,NA,NA
US1NYAB0025,2010,10,20,0,0,0,NA,NA
US1NYAB0025,2010,10,21,0,0,0,NA,NA
US1NYAB0025,2010,10,22,15,0,0,NA,NA
US1NYAB0025,2010,10,23,0,0,0,NA,NA
US1NYAB0025,2010,10,24,8,0,0,NA,NA
US1NYAB0025,2010,10,25,8,0,0,NA,NA
US1NYAB0025,2010,10,26,102,0,0,NA,NA
US1NYAB0025,2010,10,27,188,0,0,NA,NA
US1NYAB0025,2010,10,28,5,0,0,NA,NA
US1NYAB0025,2010,10,29,0,0,0,NA,NA
US1NYAB0025,2010,10,30,10,0,0,NA,NA
US1NYAB0025,2010,10,31,0,0,0,NA,NA
US1NYAB0025,2010,11,1,0,0,0,NA,NA
US1NYAB0025,2010,11,2,0,0,0,NA,NA
US1NYAB0025,2010,11,3,0,0,0,NA,NA
US1NYAB0025,2010,11,4,0,0,0,NA,NA
US1NYAB0025,2010,11,5,300,0,0,NA,NA
US1NYAB0025,2010,11,6,33,0,0,NA,NA
US1NYAB0025,2010,11,7,5,0,0,NA,NA
US1NYAB0025,2010,11,8,0,0,0,NA,NA
US1NYAB0025,2010,11,9,145,58,25,NA,NA
US1NYAB0025,2010,11,10,0,0,0,NA,NA
US1NYAB0025,2010,11,11,0,0,0,NA,NA
US1NYAB0025,2010,11,12,0,0,0,NA,NA
US1NYAB0025,2010,11,13,0,0,0,NA,NA
US1NYAB0025,2010,11,14,0,0,0,NA,NA
US1NYAB0025,2010,11,15,0,0,0,NA,NA
US1NYAB0025,2010,11,16,3,0,0,NA,NA
US1NYAB0025,2010,11,17,246,0,0,NA,NA
US1NYAB0025,2010,11,18,8,0,0,NA,NA
US1NYAB0025,2010,11,19,0,0,0,NA,NA
US1NYAB0025,2010,11,20,0,0,0,NA,NA
US1NYAB0025,2010,11,21,0,0,0,NA,NA
US1NYAB0025,2010,11,22,0,0,0,NA,NA
US1NYAB0025,2010,11,23,8,0,0,NA,NA
US1NYAB0025,2010,11,24,8,0,0,NA,NA
US1NYAB0025,2010,11,25,0,0,0,NA,NA
US1NYAB0025,2010,11,26,71,0,0,NA,NA
US1NYAB0025,2010,11,27,5,0,0,NA,NA
US1NYAB0025,2010,11,28,0,0,0,NA,NA
US1NYAB0025,2010,11,29,0,0,0,NA,NA
US1NYAB0025,2010,11,30,0,0,0,NA,NA
US1NYAB0025,2010,12,1,86,0,0,NA,NA
US1NYAB0025,2010,12,2,447,0,0,NA,NA
US1NYAB0025,2010,12,3,0,0,0,NA,NA
US1NYAB0025,2010,12,4,0,0,0,NA,NA
US1NYAB0025,2010,12,5,0,0,0,NA,NA
US1NYAB0025,2010,12,6,5,23,25,NA,NA
US1NYAB0025,2010,12,7,10,51,76,NA,NA
US1NYAB0025,2010,12,8,0,0,0,NA,NA
US1NYAB0025,2010,12,9,0,0,0,NA,NA
US1NYAB0025,2010,12,10,0,0,0,NA,NA
US1NYAB0025,2010,12,11,0,0,0,NA,NA
US1NYAB0025,2010,12,12,13,0,0,NA,NA
US1NYAB0025,2010,12,13,302,0,0,NA,NA
US1NYAB0025,2010,12,14,20,51,51,NA,NA
US1NYAB0025,2010,12,15,0,0,51,NA,NA
US1NYAB0025,2010,12,16,3,8,51,NA,NA
US1NYAB0025,2010,12,17,0,0,51,NA,NA
US1NYAB0025,2010,12,18,0,0,25,NA,NA
US1NYAB0025,2010,12,19,0,0,25,NA,NA
US1NYAB0025,2010,12,20,0,0,25,NA,NA
US1NYAB0025,2010,12,21,0,0,25,NA,NA
US1NYAB0025,2010,12,22,0,0,25,NA,NA
US1NYAB0025,2010,12,23,3,3,25,NA,NA
US1NYAB0025,2010,12,24,0,0,25,NA,NA
US1NYAB0025,2010,12,25,0,0,25,NA,NA
US1NYAB0025,2010,12,26,0,0,0,NA,NA
US1NYAB0025,2010,12,27,198,254,254,NA,NA
US1NYAB0025,2010,12,28,0,0,229,NA,NA
US1NYAB0025,2010,12,29,0,0,203,NA,NA
US1NYAB0025,2010,12,30,0,0,178,NA,NA
US1NYAB0025,2010,12,31,0,0,152,NA,NA
US1NYAL0002,2009,7,1,NA,NA,NA,NA,NA
US1NYAL0002,2009,7,2,NA,NA,NA,NA,NA
US1NYAL0002,2009,7,3,NA,NA,NA,NA,NA
US1NYAL0002,2009,7,4,NA,NA,NA,NA,NA
US1NYAL0002,2009,7,5,NA,NA,NA,NA,NA
US1NYAL0002,2009,7,6,NA,NA,NA,NA,NA
US1NYAL0002,2009,7,7,NA,NA,NA,NA,NA
US1NYAL0002,2009,7,8,0,0,NA,NA,NA
US1NYAL0002,2009,7,9,0,0,NA,NA,NA
US1NYAL0002,2009,7,10,0,0,NA,NA,NA
US1NYAL0002,2009,7,11,0,0,NA,NA,NA
US1NYAL0002,2009,7,12,249,NA,NA,NA,NA
US1NYAL0002,2009,7,13,0,0,NA,NA,NA
US1NYAL0002,2009,7,14,13,NA,NA,NA,NA
US1NYAL0002,2009,7,15,0,0,NA,NA,NA
US1NYAL0002,2009,7,16,0,0,NA,NA,NA
US1NYAL0002,2009,7,17,0,NA,NA,NA,NA
US1NYAL0002,2009,7,18,20,NA,NA,NA,NA
US1NYAL0002,2009,7,19,20,NA,NA,NA,NA
US1NYAL0002,2009,7,20,3,NA,NA,NA,NA
US1NYAL0002,2009,7,21,0,0,NA,NA,NA
US1NYAL0002,2009,7,22,109,NA,NA,NA,NA
US1NYAL0002,2009,7,23,33,NA,NA,NA,NA
US1NYAL0002,2009,7,24,28,NA,NA,NA,NA
US1NYAL0002,2009,7,25,69,NA,NA,NA,NA
US1NYAL0002,2009,7,26,20,NA,NA,NA,NA
US1NYAL0002,2009,7,27,69,NA,NA,NA,NA
US1NYAL0002,2009,7,28,0,0,NA,NA,NA
US1NYAL0002,2009,7,29,0,0,NA,NA,NA
US1NYAL0002,2009,7,30,69,NA,NA,NA,NA
US1NYAL0002,2009,7,31,127,NA,NA,NA,NA
US1NYAL0002,2009,8,1,41,NA,NA,NA,NA
US1NYAL0002,2009,8,2,122,NA,NA,NA,NA
US1NYAL0002,2009,8,3,46,NA,NA,NA,NA
US1NYAL0002,2009,8,4,0,0,NA,NA,NA
US1NYAL0002,2009,8,5,46,NA,NA,NA,NA
US1NYAL0002,2009,8,6,0,0,NA,NA,NA
US1NYAL0002,2009,8,7,0,0,NA,NA,NA
US1NYAL0002,2009,8,8,0,0,NA,NA,NA
US1NYAL0002,2009,8,9,246,NA,NA,NA,NA
US1NYAL0002,2009,8,10,315,NA,NA,NA,NA
US1NYAL0002,2009,8,11,20,NA,NA,NA,NA
US1NYAL0002,2009,8,12,208,NA,NA,NA,NA
US1NYAL0002,2009,8,13,74,NA,NA,NA,NA
US1NYAL0002,2009,8,14,0,0,NA,NA,NA
US1NYAL0002,2009,8,15,0,0,NA,NA,NA
US1NYAL0002,2009,8,16,0,0,NA,NA,NA
US1NYAL0002,2009,8,17,NA,NA,NA,NA,NA
US1NYAL0002,2009,8,18,NA,NA,NA,NA,NA
US1NYAL0002,2009,8,19,NA,NA,NA,NA,NA
US1NYAL0002,2009,8,20,NA,NA,NA,NA,NA
US1NYAL0002,2009,8,21,NA,NA,NA,NA,NA
US1NYAL0002,2009,8,22,NA,NA,NA,NA,NA
US1NYAL0002,2009,8,23,NA,NA,NA,NA,NA
US1NYAL0002,2009,8,24,10,NA,NA,NA,NA
US1NYAL0002,2009,8,25,0,0,NA,NA,NA
US1NYAL0002,2009,8,26,0,0,NA,NA,NA
US1NYAL0002,2009,8,27,74,NA,NA,NA,NA
US1NYAL0002,2009,8,28,0,0,NA,NA,NA
US1NYAL0002,2009,8,29,23,NA,NA,NA,NA
US1NYAL0002,2009,8,30,86,NA,NA,NA,NA
US1NYAL0002,2009,8,31,69,NA,NA,NA,NA
US1NYAL0002,2009,9,1,0,0,NA,NA,NA
US1NYAL0002,2009,9,2,0,0,NA,NA,NA
US1NYAL0002,2009,9,3,0,0,NA,NA,NA
US1NYAL0002,2009,9,4,0,0,NA,NA,NA
US1NYAL0002,2009,9,5,0,0,NA,NA,NA
US1NYAL0002,2009,9,6,0,0,NA,NA,NA
US1NYAL0002,2009,9,7,0,0,NA,NA,NA
US1NYAL0002,2009,9,8,8,NA,NA,NA,NA
US1NYAL0002,2009,9,9,0,0,NA,NA,NA
